County,State,Value,Category Range,Year
Bartholomew,IN,154.7,151.7 - 189.6 (643),2010-2012
Barton,KS,159.9,151.7 - 189.6 (643),2010-2012
Barton,MO,195,189.7 - 229.6 (644),2010-2012
Bartow,GA,234.1,229.7 - 285.4 (642),2010-2012
Bastrop,TX,234.2,229.7 - 285.4 (642),2010-2012
Bates,MO,111.7,35.6 - 151.6 (644),2010-2012
Bath,VA,196.8,189.7 - 229.6 (644),2010-2012
Bath,KY,308.7,285.5 - 925.5 (643),2010-2012
Baxter,AR,131.9,35.6 - 151.6 (644),2010-2012
Bay,MI,161.5,151.7 - 189.6 (643),2010-2012
Bay,FL,281.1,229.7 - 285.4 (642),2010-2012
Bayamon,PR,336,285.5 - 925.5 (643),2010-2012
Bayfield,WI,156.7,151.7 - 189.6 (643),2010-2012
Baylor,TX,189.7,189.7 - 229.6 (644),2010-2012
Beadle,SD,289,285.5 - 925.5 (643),2010-2012
Bear Lake,ID,154.8,151.7 - 189.6 (643),2010-2012
Beaufort,SC,124.8,35.6 - 151.6 (644),2010-2012
Beaufort,NC,382.2,285.5 - 925.5 (643),2010-2012
Beauregard,LA,99.8,35.6 - 151.6 (644),2010-2012
Beaver,UT,51.1,35.6 - 151.6 (644),2010-2012
Beaver,OK,170.8,151.7 - 189.6 (643),2010-2012
Beaver,PA,189.7,189.7 - 229.6 (644),2010-2012
Beaverhead,MT,104.5,35.6 - 151.6 (644),2010-2012
Becker,MN,222.8,189.7 - 229.6 (644),2010-2012
Beckham,OK,302.3,285.5 - 925.5 (643),2010-2012
Bedford,PA,146.5,35.6 - 151.6 (644),2010-2012
Bedford,VA,186.7,151.7 - 189.6 (643),2010-2012
Bedford,TN,379.1,285.5 - 925.5 (643),2010-2012
Bedford City,VA,188.9,151.7 - 189.6 (643),2010-2012
Bee,TX,178.6,151.7 - 189.6 (643),2010-2012
Belknap,NH,130.4,35.6 - 151.6 (644),2010-2012
Bell,TX,285.5,285.5 - 925.5 (643),2010-2012
Bell,KY,342.9,285.5 - 925.5 (643),2010-2012
Belmont,OH,281.3,229.7 - 285.4 (642),2010-2012
Beltrami,MN,172.4,151.7 - 189.6 (643),2010-2012
Ben Hill,GA,234.2,229.7 - 285.4 (642),2010-2012
Benewah,ID,254,229.7 - 285.4 (642),2010-2012
Bennett,SD,157.7,151.7 - 189.6 (643),2010-2012
Bennington,VT,307,285.5 - 925.5 (643),2010-2012
Benson,ND,472.6,285.5 - 925.5 (643),2010-2012
Bent,CO,174.2,151.7 - 189.6 (643),2010-2012
Benton,AR,148.4,35.6 - 151.6 (644),2010-2012
Benton,MO,154.1,151.7 - 189.6 (643),2010-2012
Benton,IA,166.1,151.7 - 189.6 (643),2010-2012
Benton,OR,173.9,151.7 - 189.6 (643),2010-2012
Benton,IN,227.8,189.7 - 229.6 (644),2010-2012
Benton,WA,238.9,229.7 - 285.4 (642),2010-2012
Benton,MN,321.9,285.5 - 925.5 (643),2010-2012
Benton,TN,341.8,285.5 - 925.5 (643),2010-2012
Benton,MS,516,285.5 - 925.5 (643),2010-2012
Benzie,MI,215.8,189.7 - 229.6 (644),2010-2012
Bergen,NJ,154.5,151.7 - 189.6 (643),2010-2012
Berkeley,SC,178.6,151.7 - 189.6 (643),2010-2012
Berkeley,WV,223.9,189.7 - 229.6 (644),2010-2012
Berks,PA,171.6,151.7 - 189.6 (643),2010-2012
Berkshire,MA,119.1,35.6 - 151.6 (644),2010-2012
Bernalillo,NM,217,189.7 - 229.6 (644),2010-2012
Berrien,GA,240.5,229.7 - 285.4 (642),2010-2012
Berrien,MI,253.9,229.7 - 285.4 (642),2010-2012
Bertie,NC,491.1,285.5 - 925.5 (643),2010-2012
Bethel,AK,317.2,285.5 - 925.5 (643),2010-2012
Bexar,TX,350.5,285.5 - 925.5 (643),2010-2012
Bibb,GA,235.9,229.7 - 285.4 (642),2010-2012
Bibb,AL,271.3,229.7 - 285.4 (642),2010-2012
Bienville,LA,131.3,35.6 - 151.6 (644),2010-2012
Big Horn,WY,137.8,35.6 - 151.6 (644),2010-2012
Big Horn,MT,202.7,189.7 - 229.6 (644),2010-2012
Big Stone,MN,210.3,189.7 - 229.6 (644),2010-2012
Billings,ND,237.1,229.7 - 285.4 (642),2010-2012
Bingham,ID,163.7,151.7 - 189.6 (643),2010-2012
Black Hawk,IA,265.9,229.7 - 285.4 (642),2010-2012
Blackford,IN,285.8,285.5 - 925.5 (643),2010-2012
Bladen,NC,439.1,285.5 - 925.5 (643),2010-2012
Blaine,MT,157,151.7 - 189.6 (643),2010-2012
Blaine,ID,163.9,151.7 - 189.6 (643),2010-2012
Blaine,NE,184.8,151.7 - 189.6 (643),2010-2012
Blaine,OK,310.4,285.5 - 925.5 (643),2010-2012
Blair,PA,259.7,229.7 - 285.4 (642),2010-2012
Blanco,TX,241.7,229.7 - 285.4 (642),2010-2012
Bland,VA,194.7,189.7 - 229.6 (644),2010-2012
Bleckley,GA,208.9,189.7 - 229.6 (644),2010-2012
Bledsoe,TN,214.8,189.7 - 229.6 (644),2010-2012
Blount,AL,141.3,35.6 - 151.6 (644),2010-2012
Blount,TN,258.6,229.7 - 285.4 (642),2010-2012
Blue Earth,MN,231.3,229.7 - 285.4 (642),2010-2012
Boise,ID,150.3,35.6 - 151.6 (644),2010-2012
Bolivar,MS,590.1,285.5 - 925.5 (643),2010-2012
Bollinger,MO,91.9,35.6 - 151.6 (644),2010-2012
Bon Homme,SD,231.1,229.7 - 285.4 (642),2010-2012
Bond,IL,187.3,151.7 - 189.6 (643),2010-2012
Bonner,ID,252.4,229.7 - 285.4 (642),2010-2012
Bonneville,ID,196.7,189.7 - 229.6 (644),2010-2012
Boone,AR,120.1,35.6 - 151.6 (644),2010-2012
Boone,IN,140.7,35.6 - 151.6 (644),2010-2012
Boone,IL,150.7,35.6 - 151.6 (644),2010-2012
Boone,NE,163.6,151.7 - 189.6 (643),2010-2012
Boone,IA,183.4,151.7 - 189.6 (643),2010-2012
Boone,MO,215.3,189.7 - 229.6 (644),2010-2012
Boone,KY,254.4,229.7 - 285.4 (642),2010-2012
Boone,WV,379.7,285.5 - 925.5 (643),2010-2012
Borden,TX,231.3,229.7 - 285.4 (642),2010-2012
Bosque,TX,264,229.7 - 285.4 (642),2010-2012
Bossier,LA,358.1,285.5 - 925.5 (643),2010-2012
Botetourt,VA,206.2,189.7 - 229.6 (644),2010-2012
Bottineau,ND,286.1,285.5 - 925.5 (643),2010-2012
Boulder,CO,77.4,35.6 - 151.6 (644),2010-2012
Boundary,ID,175,151.7 - 189.6 (643),2010-2012
Bourbon,KS,58,35.6 - 151.6 (644),2010-2012
Bourbon,KY,239.8,229.7 - 285.4 (642),2010-2012
Bowie,TX,367.9,285.5 - 925.5 (643),2010-2012
Bowman,ND,94.3,35.6 - 151.6 (644),2010-2012
Box Butte,NE,358.8,285.5 - 925.5 (643),2010-2012
Box Elder,UT,111.4,35.6 - 151.6 (644),2010-2012
Boyd,NE,94.2,35.6 - 151.6 (644),2010-2012
Boyd,KY,229.6,189.7 - 229.6 (644),2010-2012
Boyle,KY,167.6,151.7 - 189.6 (643),2010-2012
Bracken,KY,183.1,151.7 - 189.6 (643),2010-2012
Bradford,PA,236,229.7 - 285.4 (642),2010-2012
Bradford,FL,267.2,229.7 - 285.4 (642),2010-2012
Bradley,TN,148.7,35.6 - 151.6 (644),2010-2012
Bradley,AR,160.9,151.7 - 189.6 (643),2010-2012
Branch,MI,277.4,229.7 - 285.4 (642),2010-2012
Brantley,GA,201.9,189.7 - 229.6 (644),2010-2012
Braxton,WV,422.5,285.5 - 925.5 (643),2010-2012
Brazoria,TX,187.8,151.7 - 189.6 (643),2010-2012
Brazos,TX,308.1,285.5 - 925.5 (643),2010-2012
Breathitt,KY,143.2,35.6 - 151.6 (644),2010-2012
Breckinridge,KY,176.1,151.7 - 189.6 (643),2010-2012
Bremer,IA,208.4,189.7 - 229.6 (644),2010-2012
Brevard,FL,173.4,151.7 - 189.6 (643),2010-2012
Brewster,TX,127.7,35.6 - 151.6 (644),2010-2012
Briscoe,TX,268.5,229.7 - 285.4 (642),2010-2012
Bristol,MA,147.1,35.6 - 151.6 (644),2010-2012
Bristol,RI,161.8,151.7 - 189.6 (643),2010-2012
Bristol,VA,193.6,189.7 - 229.6 (644),2010-2012
Broadwater,MT,173,151.7 - 189.6 (643),2010-2012
Bronx,NY,377.8,285.5 - 925.5 (643),2010-2012
Brooke,WV,153,151.7 - 189.6 (643),2010-2012
Brookings,SD,241.2,229.7 - 285.4 (642),2010-2012
Brooks,TX,167.7,151.7 - 189.6 (643),2010-2012
Brooks,GA,298.4,285.5 - 925.5 (643),2010-2012
Broome,NY,192.1,189.7 - 229.6 (644),2010-2012
Broomfield,CO,85.9,35.6 - 151.6 (644),2010-2012
Broward,FL,111.2,35.6 - 151.6 (644),2010-2012
Brown,WI,67.2,35.6 - 151.6 (644),2010-2012
Brown,KS,78.5,35.6 - 151.6 (644),2010-2012
Brown,MN,155,151.7 - 189.6 (643),2010-2012
Brown,IN,160.6,151.7 - 189.6 (643),2010-2012
Brown,OH,186.6,151.7 - 189.6 (643),2010-2012
Brown,SD,194.7,189.7 - 229.6 (644),2010-2012
Brown,IL,218.3,189.7 - 229.6 (644),2010-2012
Brown,TX,220.4,189.7 - 229.6 (644),2010-2012
Brown,NE,300.2,285.5 - 925.5 (643),2010-2012
Brule,SD,150.3,35.6 - 151.6 (644),2010-2012
Brunswick,NC,204.2,189.7 - 229.6 (644),2010-2012
Brunswick,VA,244.7,229.7 - 285.4 (642),2010-2012
Bryan,GA,215.5,189.7 - 229.6 (644),2010-2012
Bryan,OK,253.2,229.7 - 285.4 (642),2010-2012
Buchanan,MO,228.4,189.7 - 229.6 (644),2010-2012
Buchanan,IA,272.5,229.7 - 285.4 (642),2010-2012
Buchanan,VA,292.2,285.5 - 925.5 (643),2010-2012
Buckingham,VA,80.1,35.6 - 151.6 (644),2010-2012
Bucks,PA,125.3,35.6 - 151.6 (644),2010-2012
Buena Vista,VA,90,35.6 - 151.6 (644),2010-2012
Buena Vista,IA,261.3,229.7 - 285.4 (642),2010-2012
Buffalo,WI,118.9,35.6 - 151.6 (644),2010-2012
Buffalo,SD,184.6,151.7 - 189.6 (643),2010-2012
Buffalo,NE,216,189.7 - 229.6 (644),2010-2012
Bullitt,KY,189.3,151.7 - 189.6 (643),2010-2012
Bulloch,GA,289.7,285.5 - 925.5 (643),2010-2012
Bullock,AL,374.8,285.5 - 925.5 (643),2010-2012
Buncombe,NC,168.9,151.7 - 189.6 (643),2010-2012
Bureau,IL,54.2,35.6 - 151.6 (644),2010-2012
Burke,GA,165.6,151.7 - 189.6 (643),2010-2012
Burke,NC,223.7,189.7 - 229.6 (644),2010-2012
Burke,ND,240.8,229.7 - 285.4 (642),2010-2012
Burleigh,ND,155.1,151.7 - 189.6 (643),2010-2012
Burleson,TX,172.1,151.7 - 189.6 (643),2010-2012
Burlington,NJ,194.3,189.7 - 229.6 (644),2010-2012
Burnet,TX,222,189.7 - 229.6 (644),2010-2012
Burnett,WI,161.1,151.7 - 189.6 (643),2010-2012
Burt,NE,310.1,285.5 - 925.5 (643),2010-2012
Butler,KS,129.1,35.6 - 151.6 (644),2010-2012
Butler,MO,129.1,35.6 - 151.6 (644),2010-2012
Butler,PA,152.3,151.7 - 189.6 (643),2010-2012
Butler,NE,234.1,229.7 - 285.4 (642),2010-2012
Butler,OH,247.1,229.7 - 285.4 (642),2010-2012
Butler,AL,270.4,229.7 - 285.4 (642),2010-2012
Butler,KY,287.3,285.5 - 925.5 (643),2010-2012
Butler,IA,308.6,285.5 - 925.5 (643),2010-2012
Butte,ID,157.3,151.7 - 189.6 (643),2010-2012
Butte,SD,157.9,151.7 - 189.6 (643),2010-2012
Butte,CA,317,285.5 - 925.5 (643),2010-2012
Butts,GA,257.8,229.7 - 285.4 (642),2010-2012
Cabarrus,NC,257.2,229.7 - 285.4 (642),2010-2012
Cabell,WV,314.2,285.5 - 925.5 (643),2010-2012
Cabo Rojo,PR,348.2,285.5 - 925.5 (643),2010-2012
Cache,UT,158.4,151.7 - 189.6 (643),2010-2012
Caddo,OK,403.1,285.5 - 925.5 (643),2010-2012
Caddo,LA,737.8,285.5 - 925.5 (643),2010-2012
Caguas,PR,304.3,285.5 - 925.5 (643),2010-2012
Calaveras,CA,156.4,151.7 - 189.6 (643),2010-2012
Calcasieu,LA,267.8,229.7 - 285.4 (642),2010-2012
Caldwell,MO,191.3,189.7 - 229.6 (644),2010-2012
Caldwell,LA,218.1,189.7 - 229.6 (644),2010-2012
Caldwell,TX,236.9,229.7 - 285.4 (642),2010-2012
Caldwell,KY,246,229.7 - 285.4 (642),2010-2012
Caldwell,NC,258.3,229.7 - 285.4 (642),2010-2012
Caledonia,VT,328.3,285.5 - 925.5 (643),2010-2012
Calhoun,AL,106.9,35.6 - 151.6 (644),2010-2012
Calhoun,IA,131.1,35.6 - 151.6 (644),2010-2012
Calhoun,AR,139,35.6 - 151.6 (644),2010-2012
Calhoun,IL,203.2,189.7 - 229.6 (644),2010-2012
Calhoun,TX,205.6,189.7 - 229.6 (644),2010-2012
Calhoun,FL,298.6,285.5 - 925.5 (643),2010-2012
Calhoun,MI,299.3,285.5 - 925.5 (643),2010-2012
Calhoun,SC,336.2,285.5 - 925.5 (643),2010-2012
Calhoun,GA,349,285.5 - 925.5 (643),2010-2012
Calhoun,MS,409.8,285.5 - 925.5 (643),2010-2012
Calhoun,WV,475.3,285.5 - 925.5 (643),2010-2012
Callahan,TX,245.5,229.7 - 285.4 (642),2010-2012
Callaway,MO,234,229.7 - 285.4 (642),2010-2012
Calloway,KY,171.8,151.7 - 189.6 (643),2010-2012
Calumet,WI,175.8,151.7 - 189.6 (643),2010-2012
Calvert,MD,258.8,229.7 - 285.4 (642),2010-2012
Camas,ID,159.8,151.7 - 189.6 (643),2010-2012
Cambria,PA,232.6,229.7 - 285.4 (642),2010-2012
Camden,GA,141.9,35.6 - 151.6 (644),2010-2012
Camden,MO,169.5,151.7 - 189.6 (643),2010-2012
Camden,NC,205.3,189.7 - 229.6 (644),2010-2012
Camden,NJ,217.5,189.7 - 229.6 (644),2010-2012
Cameron,LA,166.1,151.7 - 189.6 (643),2010-2012
Cameron,PA,168.6,151.7 - 189.6 (643),2010-2012
Cameron,TX,176.1,151.7 - 189.6 (643),2010-2012
Camp,TX,357.4,285.5 - 925.5 (643),2010-2012
Campbell,VA,187.8,151.7 - 189.6 (643),2010-2012
Campbell,WY,209.7,189.7 - 229.6 (644),2010-2012
Campbell,KY,246,229.7 - 285.4 (642),2010-2012
Campbell,SD,286.1,285.5 - 925.5 (643),2010-2012
Campbell,TN,366.8,285.5 - 925.5 (643),2010-2012
Camuy,PR,306.7,285.5 - 925.5 (643),2010-2012
Canadian,OK,293.8,285.5 - 925.5 (643),2010-2012
Candler,GA,235.5,229.7 - 285.4 (642),2010-2012
Cannon,TN,246.2,229.7 - 285.4 (642),2010-2012
Canovanas,PR,431.7,285.5 - 925.5 (643),2010-2012
Canyon,ID,207,189.7 - 229.6 (644),2010-2012
Cape Girardeau,MO,70.9,35.6 - 151.6 (644),2010-2012
Cape May,NJ,284.9,229.7 - 285.4 (642),2010-2012
Carbon,WY,83.4,35.6 - 151.6 (644),2010-2012
Carbon,UT,122.9,35.6 - 151.6 (644),2010-2012
Carbon,MT,139.5,35.6 - 151.6 (644),2010-2012
Carbon,PA,268.1,229.7 - 285.4 (642),2010-2012
Caribou,ID,330.4,285.5 - 925.5 (643),2010-2012
Carlisle,KY,155.7,151.7 - 189.6 (643),2010-2012
Carlton,MN,224.2,189.7 - 229.6 (644),2010-2012
Carolina,PR,346.1,285.5 - 925.5 (643),2010-2012
Caroline,VA,142,35.6 - 151.6 (644),2010-2012
Caroline,MD,271.5,229.7 - 285.4 (642),2010-2012
Carroll,AR,113.1,35.6 - 151.6 (644),2010-2012
Carroll,NH,120.2,35.6 - 151.6 (644),2010-2012
Carroll,MO,149,35.6 - 151.6 (644),2010-2012
Carroll,VA,164.9,151.7 - 189.6 (643),2010-2012
Carroll,IL,172.4,151.7 - 189.6 (643),2010-2012
Carroll,MD,184,151.7 - 189.6 (643),2010-2012
Carroll,IN,213.3,189.7 - 229.6 (644),2010-2012
Carroll,IA,217,189.7 - 229.6 (644),2010-2012
Carroll,GA,220.5,189.7 - 229.6 (644),2010-2012
Carroll,OH,270.5,229.7 - 285.4 (642),2010-2012
Carroll,TN,385.6,285.5 - 925.5 (643),2010-2012
Carroll,MS,483.7,285.5 - 925.5 (643),2010-2012
Carroll,KY,542.8,285.5 - 925.5 (643),2010-2012
Carson,TX,295,285.5 - 925.5 (643),2010-2012
Carson City,NV,278.9,229.7 - 285.4 (642),2010-2012
Carter,MO,90.1,35.6 - 151.6 (644),2010-2012
Carter,MT,225.3,189.7 - 229.6 (644),2010-2012
Carter,KY,238.1,229.7 - 285.4 (642),2010-2012
Carter,TN,240.7,229.7 - 285.4 (642),2010-2012
Carter,OK,402.5,285.5 - 925.5 (643),2010-2012
Carteret,NC,179.9,151.7 - 189.6 (643),2010-2012
Carver,MN,175,151.7 - 189.6 (643),2010-2012
Cascade,MT,248.1,229.7 - 285.4 (642),2010-2012
Casey,KY,109.3,35.6 - 151.6 (644),2010-2012
Cass,MN,119.2,35.6 - 151.6 (644),2010-2012
Cass,IA,169.1,151.7 - 189.6 (643),2010-2012
Cass,IL,187.7,151.7 - 189.6 (643),2010-2012
Cass,MO,192.1,189.7 - 229.6 (644),2010-2012
Cass,MI,204.3,189.7 - 229.6 (644),2010-2012
Cass,ND,241.8,229.7 - 285.4 (642),2010-2012
Cass,TX,243.1,229.7 - 285.4 (642),2010-2012
Cass,NE,254,229.7 - 285.4 (642),2010-2012
Cass,IN,315.5,285.5 - 925.5 (643),2010-2012
Cassia,ID,165.2,151.7 - 189.6 (643),2010-2012
Castro,TX,231.9,229.7 - 285.4 (642),2010-2012
Caswell,NC,317.3,285.5 - 925.5 (643),2010-2012
Catahoula,LA,234.4,229.7 - 285.4 (642),2010-2012
Catano,PR,340.2,285.5 - 925.5 (643),2010-2012
Catawba,NC,189.3,151.7 - 189.6 (643),2010-2012
Catoosa,GA,188.5,151.7 - 189.6 (643),2010-2012
Catron,NM,190.5,189.7 - 229.6 (644),2010-2012
Cattaraugus,NY,278,229.7 - 285.4 (642),2010-2012
Cavalier,ND,272.9,229.7 - 285.4 (642),2010-2012
Cayey,PR,256.2,229.7 - 285.4 (642),2010-2012
Cayuga,NY,179.6,151.7 - 189.6 (643),2010-2012
Cecil,MD,266.6,229.7 - 285.4 (642),2010-2012
Cedar,MO,128.6,35.6 - 151.6 (644),2010-2012
Cedar,NE,218.6,189.7 - 229.6 (644),2010-2012
Cedar,IA,219.2,189.7 - 229.6 (644),2010-2012
Ceiba,PR,393.1,285.5 - 925.5 (643),2010-2012
Centre,PA,164.7,151.7 - 189.6 (643),2010-2012
Cerro Gordo,IA,163.7,151.7 - 189.6 (643),2010-2012
Chaffee,CO,120,35.6 - 151.6 (644),2010-2012
Chambers,TX,262.8,229.7 - 285.4 (642),2010-2012
Chambers,AL,285.9,285.5 - 925.5 (643),2010-2012
Champaign,IL,175.4,151.7 - 189.6 (643),2010-2012
Champaign,OH,341.1,285.5 - 925.5 (643),2010-2012
Chariton,MO,158.2,151.7 - 189.6 (643),2010-2012
Charles,MD,303.9,285.5 - 925.5 (643),2010-2012
Charles City,VA,220.7,189.7 - 229.6 (644),2010-2012
Charles Mix,SD,273.4,229.7 - 285.4 (642),2010-2012
Charleston,SC,269.7,229.7 - 285.4 (642),2010-2012
Charlevoix,MI,103.7,35.6 - 151.6 (644),2010-2012
Charlotte,FL,112.9,35.6 - 151.6 (644),2010-2012
Charlotte,VA,191.5,189.7 - 229.6 (644),2010-2012
Charlottesville,VA,90.4,35.6 - 151.6 (644),2010-2012
Charlton,GA,158,151.7 - 189.6 (643),2010-2012
Chase,KS,111.7,35.6 - 151.6 (644),2010-2012
Chase,NE,344.8,285.5 - 925.5 (643),2010-2012
Chatham,NC,132.2,35.6 - 151.6 (644),2010-2012
Chatham,GA,281.2,229.7 - 285.4 (642),2010-2012
Chattahoochee,GA,395.1,285.5 - 925.5 (643),2010-2012
Chattooga,GA,180.5,151.7 - 189.6 (643),2010-2012
Chautauqua,KS,129.4,35.6 - 151.6 (644),2010-2012
Chautauqua,NY,328.1,285.5 - 925.5 (643),2010-2012
Chaves,NM,234.8,229.7 - 285.4 (642),2010-2012
Cheatham,TN,224.6,189.7 - 229.6 (644),2010-2012
Cheboygan,MI,160.5,151.7 - 189.6 (643),2010-2012
Chelan,WA,193,189.7 - 229.6 (644),2010-2012
Chemung,NY,223.7,189.7 - 229.6 (644),2010-2012
Chenango,NY,196.7,189.7 - 229.6 (644),2010-2012
Cherokee,SC,125.1,35.6 - 151.6 (644),2010-2012
Cherokee,GA,125.1,35.6 - 151.6 (644),2010-2012
Cherokee,AL,150.6,35.6 - 151.6 (644),2010-2012
Cherokee,KS,175.6,151.7 - 189.6 (643),2010-2012
Cherokee,IA,187.4,151.7 - 189.6 (643),2010-2012
Cherokee,NC,190.3,189.7 - 229.6 (644),2010-2012
Cherokee,TX,191.5,189.7 - 229.6 (644),2010-2012
Cherokee,OK,354.8,285.5 - 925.5 (643),2010-2012
Cherry,NE,108.9,35.6 - 151.6 (644),2010-2012
Chesapeake,VA,226.5,189.7 - 229.6 (644),2010-2012
Cheshire,NH,244,229.7 - 285.4 (642),2010-2012
Chester,PA,115.5,35.6 - 151.6 (644),2010-2012
Chester,SC,212.1,189.7 - 229.6 (644),2010-2012
Chester,TN,278,229.7 - 285.4 (642),2010-2012
Chesterfield,VA,147.4,35.6 - 151.6 (644),2010-2012
Chesterfield,SC,232.8,229.7 - 285.4 (642),2010-2012
Cheyenne,KS,81.7,35.6 - 151.6 (644),2010-2012
Cheyenne,CO,166.3,151.7 - 189.6 (643),2010-2012
Cheyenne,NE,223,189.7 - 229.6 (644),2010-2012
Chickasaw,IA,118.1,35.6 - 151.6 (644),2010-2012
Chickasaw,MS,303,285.5 - 925.5 (643),2010-2012
Chicot,AR,197.6,189.7 - 229.6 (644),2010-2012
Childress,TX,315.1,285.5 - 925.5 (643),2010-2012
Chilton,AL,147.5,35.6 - 151.6 (644),2010-2012
Chippewa,WI,92.8,35.6 - 151.6 (644),2010-2012
Chippewa,MN,141.2,35.6 - 151.6 (644),2010-2012
Chippewa,MI,241.8,229.7 - 285.4 (642),2010-2012
Chisago,MN,240.6,229.7 - 285.4 (642),2010-2012
Chittenden,VT,260,229.7 - 285.4 (642),2010-2012
Choctaw,AL,224.4,189.7 - 229.6 (644),2010-2012
Choctaw,OK,233.8,229.7 - 285.4 (642),2010-2012
Choctaw,MS,240.8,229.7 - 285.4 (642),2010-2012
Chouteau,MT,221.5,189.7 - 229.6 (644),2010-2012
Chowan,NC,348.4,285.5 - 925.5 (643),2010-2012
Christian,MO,131.1,35.6 - 151.6 (644),2010-2012
Christian,IL,179.6,151.7 - 189.6 (643),2010-2012
Christian,KY,230.9,229.7 - 285.4 (642),2010-2012
Churchill,NV,264.7,229.7 - 285.4 (642),2010-2012
Ciales,PR,356.8,285.5 - 925.5 (643),2010-2012
Cibola,NM,251.4,229.7 - 285.4 (642),2010-2012
Cidra,PR,298.1,285.5 - 925.5 (643),2010-2012
Cimarron,OK,145.8,35.6 - 151.6 (644),2010-2012
Citrus,FL,187,151.7 - 189.6 (643),2010-2012
Clackamas,OR,188.9,151.7 - 189.6 (643),2010-2012
Claiborne,LA,109.8,35.6 - 151.6 (644),2010-2012
Claiborne,TN,179.1,151.7 - 189.6 (643),2010-2012
Claiborne,MS,267.3,229.7 - 285.4 (642),2010-2012
Clallam,WA,191.2,189.7 - 229.6 (644),2010-2012
Clare,MI,192.7,189.7 - 229.6 (644),2010-2012
Clarendon,SC,191.9,189.7 - 229.6 (644),2010-2012
Clarion,PA,140.8,35.6 - 151.6 (644),2010-2012
Clark,ID,115.5,35.6 - 151.6 (644),2010-2012
Clark,NV,136.4,35.6 - 151.6 (644),2010-2012
Clark,KS,141.9,35.6 - 151.6 (644),2010-2012
Clark,AR,146.2,35.6 - 151.6 (644),2010-2012
Clark,MO,162.2,151.7 - 189.6 (643),2010-2012
Clark,IN,173.2,151.7 - 189.6 (643),2010-2012
Clark,WI,190.2,189.7 - 229.6 (644),2010-2012
Clark,KY,201.3,189.7 - 229.6 (644),2010-2012
Clark,SD,237,229.7 - 285.4 (642),2010-2012
Clark,WA,251.5,229.7 - 285.4 (642),2010-2012
Clark,IL,302.3,285.5 - 925.5 (643),2010-2012
Clark,OH,330.2,285.5 - 925.5 (643),2010-2012
Clarke,VA,129.1,35.6 - 151.6 (644),2010-2012
Clarke,MS,260.2,229.7 - 285.4 (642),2010-2012
Clarke,IA,262.3,229.7 - 285.4 (642),2010-2012
Clarke,GA,262.8,229.7 - 285.4 (642),2010-2012
Clarke,AL,269.4,229.7 - 285.4 (642),2010-2012
Clatsop,OR,181.7,151.7 - 189.6 (643),2010-2012
Clay,AL,71,35.6 - 151.6 (644),2010-2012
Clay,KS,134.1,35.6 - 151.6 (644),2010-2012
Clay,AR,160.8,151.7 - 189.6 (643),2010-2012
Clay,NE,167.3,151.7 - 189.6 (643),2010-2012
Clay,IA,173.5,151.7 - 189.6 (643),2010-2012
Clay,IN,179.4,151.7 - 189.6 (643),2010-2012
Clay,MO,183.8,151.7 - 189.6 (643),2010-2012
Clay,TN,211.6,189.7 - 229.6 (644),2010-2012
Clay,GA,215.1,189.7 - 229.6 (644),2010-2012
Clay,NC,216.4,189.7 - 229.6 (644),2010-2012
Clay,SD,216.8,189.7 - 229.6 (644),2010-2012
Clay,FL,222.4,189.7 - 229.6 (644),2010-2012
Clay,IL,227.6,189.7 - 229.6 (644),2010-2012
Clay,MN,228.6,189.7 - 229.6 (644),2010-2012
Clay,WV,305.5,285.5 - 925.5 (643),2010-2012
Clay,MS,346.1,285.5 - 925.5 (643),2010-2012
Clay,TX,390.8,285.5 - 925.5 (643),2010-2012
Clay,KY,434.7,285.5 - 925.5 (643),2010-2012
Clayton,IA,206.5,189.7 - 229.6 (644),2010-2012
Clayton,GA,256.3,229.7 - 285.4 (642),2010-2012
Clear Creek,CO,89.9,35.6 - 151.6 (644),2010-2012
Clearfield,PA,225.2,189.7 - 229.6 (644),2010-2012
Clearwater,ID,181.2,151.7 - 189.6 (643),2010-2012
Clearwater,MN,280,229.7 - 285.4 (642),2010-2012
Cleburne,AL,80.1,35.6 - 151.6 (644),2010-2012
Cleburne,AR,202.8,189.7 - 229.6 (644),2010-2012
Clermont,OH,191.5,189.7 - 229.6 (644),2010-2012
Cleveland,AR,185,151.7 - 189.6 (643),2010-2012
Cleveland,NC,276.7,229.7 - 285.4 (642),2010-2012
Cleveland,OK,300.5,285.5 - 925.5 (643),2010-2012
Clinch,GA,153.3,151.7 - 189.6 (643),2010-2012
Clinton,KY,100,35.6 - 151.6 (644),2010-2012
Clinton,NY,133.9,35.6 - 151.6 (644),2010-2012
Clinton,IN,139.2,35.6 - 151.6 (644),2010-2012
Clinton,PA,178.4,151.7 - 189.6 (643),2010-2012
Clinton,MO,182.4,151.7 - 189.6 (643),2010-2012
Clinton,IL,220.7,189.7 - 229.6 (644),2010-2012
Clinton,IA,223.4,189.7 - 229.6 (644),2010-2012
Clinton,MI,234.6,229.7 - 285.4 (642),2010-2012
Clinton,OH,243.7,229.7 - 285.4 (642),2010-2012
Cloud,KS,93.9,35.6 - 151.6 (644),2010-2012
Coahoma,MS,635.9,285.5 - 925.5 (643),2010-2012
Coal,OK,320,285.5 - 925.5 (643),2010-2012
Coamo,PR,277.6,229.7 - 285.4 (642),2010-2012
