County,State,Value,Category Range,Year
Butler,NE,373.3,147.7 - 380.3 (644),2013-2015
Butler,OH,427.3,380.4 - 430.1 (643),2013-2015
Butler,IA,445.5,430.2 - 481.5 (646),2013-2015
Butler,PA,446.6,430.2 - 481.5 (646),2013-2015
Butler,KS,458.8,430.2 - 481.5 (646),2013-2015
Butler,KY,494.2,481.6 - 552.4 (641),2013-2015
Butler,AL,647.2,552.5 - 1132.8 (643),2013-2015
Butler,MO,647.7,552.5 - 1132.8 (643),2013-2015
Burt,NE,412.1,380.4 - 430.1 (643),2013-2015
Burnett,WI,378,147.7 - 380.3 (644),2013-2015
Burnet,TX,358.3,147.7 - 380.3 (644),2013-2015
Burlington,NJ,415.2,380.4 - 430.1 (643),2013-2015
Burleson,TX,490.5,481.6 - 552.4 (641),2013-2015
Burleigh,ND,350.9,147.7 - 380.3 (644),2013-2015
Burke,ND,378.3,147.7 - 380.3 (644),2013-2015
Burke,NC,476.3,430.2 - 481.5 (646),2013-2015
Burke,GA,538.9,481.6 - 552.4 (641),2013-2015
Bureau,IL,445.5,430.2 - 481.5 (646),2013-2015
Buncombe,NC,379.2,147.7 - 380.3 (644),2013-2015
Bullock,AL,562,552.5 - 1132.8 (643),2013-2015
Bulloch,GA,508.2,481.6 - 552.4 (641),2013-2015
Bullitt,KY,409.4,380.4 - 430.1 (643),2013-2015
Buffalo,SD,370,147.7 - 380.3 (644),2013-2015
Buffalo,NE,387.4,380.4 - 430.1 (643),2013-2015
Buffalo,WI,414.2,380.4 - 430.1 (643),2013-2015
Buena Vista,VA,392.8,380.4 - 430.1 (643),2013-2015
Buena Vista,IA,409.3,380.4 - 430.1 (643),2013-2015
Bucks,PA,359.6,147.7 - 380.3 (644),2013-2015
Buckingham,VA,431.3,430.2 - 481.5 (646),2013-2015
Buchanan,IA,430.8,430.2 - 481.5 (646),2013-2015
Buchanan,MO,480.7,430.2 - 481.5 (646),2013-2015
Buchanan,VA,565.1,552.5 - 1132.8 (643),2013-2015
Bryan,GA,473.8,430.2 - 481.5 (646),2013-2015
Bryan,OK,590.6,552.5 - 1132.8 (643),2013-2015
Brunswick,NC,421,380.4 - 430.1 (643),2013-2015
Brunswick,VA,609.4,552.5 - 1132.8 (643),2013-2015
Brule,SD,385.5,380.4 - 430.1 (643),2013-2015
Brown,MN,365.9,147.7 - 380.3 (644),2013-2015
Brown,SD,386.9,380.4 - 430.1 (643),2013-2015
Brown,IN,400.2,380.4 - 430.1 (643),2013-2015
Brown,WI,414.3,380.4 - 430.1 (643),2013-2015
Brown,IL,433.6,430.2 - 481.5 (646),2013-2015
Brown,NE,462.8,430.2 - 481.5 (646),2013-2015
Brown,KS,467.2,430.2 - 481.5 (646),2013-2015
Brown,OH,527.7,481.6 - 552.4 (641),2013-2015
Brown,TX,554.9,552.5 - 1132.8 (643),2013-2015
Broward,FL,405.7,380.4 - 430.1 (643),2013-2015
Broomfield,CO,328.3,147.7 - 380.3 (644),2013-2015
Broome,NY,454.9,430.2 - 481.5 (646),2013-2015
Brooks,TX,559,552.5 - 1132.8 (643),2013-2015
Brooks,GA,564.1,552.5 - 1132.8 (643),2013-2015
Brookings,SD,404.5,380.4 - 430.1 (643),2013-2015
Brooke,WV,499.3,481.6 - 552.4 (641),2013-2015
Bronx,NY,487.7,481.6 - 552.4 (641),2013-2015
Broadwater,MT,331.1,147.7 - 380.3 (644),2013-2015
Bristol,RI,384.7,380.4 - 430.1 (643),2013-2015
Bristol,MA,388.3,380.4 - 430.1 (643),2013-2015
Bristol,VA,626.1,552.5 - 1132.8 (643),2013-2015
Briscoe,TX,455.6,430.2 - 481.5 (646),2013-2015
Brewster,TX,368.4,147.7 - 380.3 (644),2013-2015
Brevard,FL,410.2,380.4 - 430.1 (643),2013-2015
Bremer,IA,390.9,380.4 - 430.1 (643),2013-2015
Breckinridge,KY,507.8,481.6 - 552.4 (641),2013-2015
Breathitt,KY,779.3,552.5 - 1132.8 (643),2013-2015
Brazos,TX,422,380.4 - 430.1 (643),2013-2015
Brazoria,TX,448.8,430.2 - 481.5 (646),2013-2015
Braxton,WV,493.7,481.6 - 552.4 (641),2013-2015
Brantley,GA,525,481.6 - 552.4 (641),2013-2015
Branch,MI,541.2,481.6 - 552.4 (641),2013-2015
Bradley,TN,594.3,552.5 - 1132.8 (643),2013-2015
Bradley,AR,705.4,552.5 - 1132.8 (643),2013-2015
Bradford,FL,427.3,380.4 - 430.1 (643),2013-2015
Bradford,PA,447,430.2 - 481.5 (646),2013-2015
Bracken,KY,621.3,552.5 - 1132.8 (643),2013-2015
Boyle,KY,413,380.4 - 430.1 (643),2013-2015
Boyd,NE,441.5,430.2 - 481.5 (646),2013-2015
Boyd,KY,563.1,552.5 - 1132.8 (643),2013-2015
Box Elder,UT,444.7,430.2 - 481.5 (646),2013-2015
Box Butte,NE,441.5,430.2 - 481.5 (646),2013-2015
Bowman,ND,450.4,430.2 - 481.5 (646),2013-2015
Bowie,TX,643.5,552.5 - 1132.8 (643),2013-2015
Bourbon,KS,463.3,430.2 - 481.5 (646),2013-2015
Bourbon,KY,480.7,430.2 - 481.5 (646),2013-2015
Boundary,ID,399.9,380.4 - 430.1 (643),2013-2015
Boulder,CO,311.5,147.7 - 380.3 (644),2013-2015
Bottineau,ND,399.8,380.4 - 430.1 (643),2013-2015
Botetourt,VA,465.9,430.2 - 481.5 (646),2013-2015
Bossier,LA,513.3,481.6 - 552.4 (641),2013-2015
Bosque,TX,475.6,430.2 - 481.5 (646),2013-2015
Borden,TX,566.8,552.5 - 1132.8 (643),2013-2015
Boone,NE,382.8,380.4 - 430.1 (643),2013-2015
Boone,MO,395.5,380.4 - 430.1 (643),2013-2015
Boone,IA,413.5,380.4 - 430.1 (643),2013-2015
Boone,KY,422,380.4 - 430.1 (643),2013-2015
Boone,IL,439.1,430.2 - 481.5 (646),2013-2015
Boone,IN,500.4,481.6 - 552.4 (641),2013-2015
Boone,WV,536.4,481.6 - 552.4 (641),2013-2015
Boone,AR,576.3,552.5 - 1132.8 (643),2013-2015
Bonneville,ID,394.9,380.4 - 430.1 (643),2013-2015
Bonner,ID,394.5,380.4 - 430.1 (643),2013-2015
Bond,IL,468.5,430.2 - 481.5 (646),2013-2015
Bon Homme,SD,422.7,380.4 - 430.1 (643),2013-2015
Bollinger,MO,565.3,552.5 - 1132.8 (643),2013-2015
Bolivar,MS,765.5,552.5 - 1132.8 (643),2013-2015
Boise,ID,344.6,147.7 - 380.3 (644),2013-2015
Blue Earth,MN,317.7,147.7 - 380.3 (644),2013-2015
Blount,TN,354.8,147.7 - 380.3 (644),2013-2015
Blount,AL,511.4,481.6 - 552.4 (641),2013-2015
Bledsoe,TN,509.7,481.6 - 552.4 (641),2013-2015
Bleckley,GA,526.8,481.6 - 552.4 (641),2013-2015
Bland,VA,544.1,481.6 - 552.4 (641),2013-2015
Blanco,TX,339.9,147.7 - 380.3 (644),2013-2015
Blair,PA,491.6,481.6 - 552.4 (641),2013-2015
Blaine,ID,221.4,147.7 - 380.3 (644),2013-2015
Blaine,NE,388.6,380.4 - 430.1 (643),2013-2015
Blaine,MT,487.3,481.6 - 552.4 (641),2013-2015
Blaine,OK,531.8,481.6 - 552.4 (641),2013-2015
Bladen,NC,586.5,552.5 - 1132.8 (643),2013-2015
Blackford,IN,481.5,430.2 - 481.5 (646),2013-2015
Black Hawk,IA,415.7,380.4 - 430.1 (643),2013-2015
Bingham,ID,455.6,430.2 - 481.5 (646),2013-2015
Billings,ND,352.3,147.7 - 380.3 (644),2013-2015
Big Stone,MN,391.3,380.4 - 430.1 (643),2013-2015
Big Horn,WY,413.4,380.4 - 430.1 (643),2013-2015
Big Horn,MT,419.6,380.4 - 430.1 (643),2013-2015
Bienville,LA,609.3,552.5 - 1132.8 (643),2013-2015
Bibb,AL,597.8,552.5 - 1132.8 (643),2013-2015
Bibb,GA,670.8,552.5 - 1132.8 (643),2013-2015
Bexar,TX,451.3,430.2 - 481.5 (646),2013-2015
Bethel,AK,511.4,481.6 - 552.4 (641),2013-2015
Bertie,NC,492,481.6 - 552.4 (641),2013-2015
Berrien,MI,515,481.6 - 552.4 (641),2013-2015
Berrien,GA,546.6,481.6 - 552.4 (641),2013-2015
Bernalillo,NM,357.3,147.7 - 380.3 (644),2013-2015
Berkshire,MA,385.8,380.4 - 430.1 (643),2013-2015
Berks,PA,449.3,430.2 - 481.5 (646),2013-2015
Berkeley,SC,413.2,380.4 - 430.1 (643),2013-2015
Berkeley,WV,487.7,481.6 - 552.4 (641),2013-2015
Bergen,NJ,350.2,147.7 - 380.3 (644),2013-2015
Benzie,MI,393.2,380.4 - 430.1 (643),2013-2015
Benton,OR,308.3,147.7 - 380.3 (644),2013-2015
Benton,MN,352.8,147.7 - 380.3 (644),2013-2015
Benton,WA,364.2,147.7 - 380.3 (644),2013-2015
Benton,IA,393.5,380.4 - 430.1 (643),2013-2015
Benton,AR,412.7,380.4 - 430.1 (643),2013-2015
Benton,IN,527.6,481.6 - 552.4 (641),2013-2015
Benton,MO,531.2,481.6 - 552.4 (641),2013-2015
Benton,MS,626.7,552.5 - 1132.8 (643),2013-2015
Benton,TN,629.3,552.5 - 1132.8 (643),2013-2015
Bent,CO,363.8,147.7 - 380.3 (644),2013-2015
Benson,ND,513.6,481.6 - 552.4 (641),2013-2015
Bennington,VT,412.6,380.4 - 430.1 (643),2013-2015
Bennett,SD,475.6,430.2 - 481.5 (646),2013-2015
Benewah,ID,415.2,380.4 - 430.1 (643),2013-2015
Ben Hill,GA,612.4,552.5 - 1132.8 (643),2013-2015
Beltrami,MN,323.5,147.7 - 380.3 (644),2013-2015
Belmont,OH,535.3,481.6 - 552.4 (641),2013-2015
Bell,TX,429.6,380.4 - 430.1 (643),2013-2015
Bell,KY,698.3,552.5 - 1132.8 (643),2013-2015
Belknap,NH,380.1,147.7 - 380.3 (644),2013-2015
Bee,TX,486,481.6 - 552.4 (641),2013-2015
Bedford City,VA,406.4,380.4 - 430.1 (643),2013-2015
Bedford,VA,411.8,380.4 - 430.1 (643),2013-2015
Bedford,PA,494.4,481.6 - 552.4 (641),2013-2015
Bedford,TN,551.4,481.6 - 552.4 (641),2013-2015
Beckham,OK,566.3,552.5 - 1132.8 (643),2013-2015
Becker,MN,361.4,147.7 - 380.3 (644),2013-2015
Beaverhead,MT,369.4,147.7 - 380.3 (644),2013-2015
Beaver,OK,377.3,147.7 - 380.3 (644),2013-2015
Beaver,UT,421.9,380.4 - 430.1 (643),2013-2015
Beaver,PA,468.9,430.2 - 481.5 (646),2013-2015
Beauregard,LA,693.2,552.5 - 1132.8 (643),2013-2015
Beaufort,SC,290.8,147.7 - 380.3 (644),2013-2015
Beaufort,NC,477.4,430.2 - 481.5 (646),2013-2015
Bear Lake,ID,332.6,147.7 - 380.3 (644),2013-2015
Beadle,SD,384.9,380.4 - 430.1 (643),2013-2015
Baylor,TX,513.5,481.6 - 552.4 (641),2013-2015
Bayfield,WI,427.4,380.4 - 430.1 (643),2013-2015
Bayamon,PR,289.1,147.7 - 380.3 (644),2013-2015
Bay,FL,491.2,481.6 - 552.4 (641),2013-2015
Bay,MI,570.2,552.5 - 1132.8 (643),2013-2015
Baxter,AR,483.7,481.6 - 552.4 (641),2013-2015
Bath,VA,476.5,430.2 - 481.5 (646),2013-2015
Bath,KY,605.8,552.5 - 1132.8 (643),2013-2015
Bates,MO,546.2,481.6 - 552.4 (641),2013-2015
Bastrop,TX,451.8,430.2 - 481.5 (646),2013-2015
Bartow,GA,476.6,430.2 - 481.5 (646),2013-2015
Barton,KS,405.9,380.4 - 430.1 (643),2013-2015
Barton,MO,556.9,552.5 - 1132.8 (643),2013-2015
Bartholomew,IN,468,430.2 - 481.5 (646),2013-2015
Barry,MI,418.3,380.4 - 430.1 (643),2013-2015
Barry,MO,568.7,552.5 - 1132.8 (643),2013-2015
Barrow,GA,458.4,430.2 - 481.5 (646),2013-2015
Barron,WI,398.8,380.4 - 430.1 (643),2013-2015
Barren,KY,499.3,481.6 - 552.4 (641),2013-2015
Barranquitas,PR,272.9,147.7 - 380.3 (644),2013-2015
Barnwell,SC,569.7,552.5 - 1132.8 (643),2013-2015
Barnstable,MA,377.7,147.7 - 380.3 (644),2013-2015
Barnes,ND,343.3,147.7 - 380.3 (644),2013-2015
Barceloneta,PR,304.9,147.7 - 380.3 (644),2013-2015
Barbour,WV,509.3,481.6 - 552.4 (641),2013-2015
Barbour,AL,598.6,552.5 - 1132.8 (643),2013-2015
Barber,KS,538.4,481.6 - 552.4 (641),2013-2015
Baraga,MI,526.2,481.6 - 552.4 (641),2013-2015
Bannock,ID,445.7,430.2 - 481.5 (646),2013-2015
Banner,NE,410.5,380.4 - 430.1 (643),2013-2015
Banks,GA,473.5,430.2 - 481.5 (646),2013-2015
Bandera,TX,422.8,380.4 - 430.1 (643),2013-2015
Bamberg,SC,497.3,481.6 - 552.4 (641),2013-2015
Baltimore City,MD,658.8,552.5 - 1132.8 (643),2013-2015
Baltimore,MD,424.2,380.4 - 430.1 (643),2013-2015
Ballard,KY,590.4,552.5 - 1132.8 (643),2013-2015
Baldwin,AL,489,481.6 - 552.4 (641),2013-2015
Baldwin,GA,575.4,552.5 - 1132.8 (643),2013-2015
Baker,OR,394.7,380.4 - 430.1 (643),2013-2015
Baker,FL,482.2,481.6 - 552.4 (641),2013-2015
Baker,GA,509.7,481.6 - 552.4 (641),2013-2015
Bailey,TX,455.9,430.2 - 481.5 (646),2013-2015
Bacon,GA,581.1,552.5 - 1132.8 (643),2013-2015
Baca,CO,371.1,147.7 - 380.3 (644),2013-2015
Avoyelles,LA,661,552.5 - 1132.8 (643),2013-2015
Avery,NC,421.1,380.4 - 430.1 (643),2013-2015
Autauga,AL,568,552.5 - 1132.8 (643),2013-2015
Austin,TX,426.9,380.4 - 430.1 (643),2013-2015
Aurora,SD,398.5,380.4 - 430.1 (643),2013-2015
Augusta,VA,376.1,147.7 - 380.3 (644),2013-2015
Auglaize,OH,483.4,481.6 - 552.4 (641),2013-2015
Audubon,IA,411.8,380.4 - 430.1 (643),2013-2015
Audrain,MO,504.6,481.6 - 552.4 (641),2013-2015
Attala,MS,562.1,552.5 - 1132.8 (643),2013-2015
Atoka,OK,743,552.5 - 1132.8 (643),2013-2015
Atlantic,NJ,484.2,481.6 - 552.4 (641),2013-2015
Atkinson,GA,548.1,481.6 - 552.4 (641),2013-2015
Athens,OH,469.9,430.2 - 481.5 (646),2013-2015
Atchison,MO,414.6,380.4 - 430.1 (643),2013-2015
Atchison,KS,455.3,430.2 - 481.5 (646),2013-2015
Atascosa,TX,487.9,481.6 - 552.4 (641),2013-2015
Assumption,LA,529.3,481.6 - 552.4 (641),2013-2015
Asotin,WA,415.5,380.4 - 430.1 (643),2013-2015
Ashtabula,OH,531.6,481.6 - 552.4 (641),2013-2015
Ashley,AR,626.9,552.5 - 1132.8 (643),2013-2015
Ashland,OH,455.9,430.2 - 481.5 (646),2013-2015
Ashland,WI,466.8,430.2 - 481.5 (646),2013-2015
Ashe,NC,397.8,380.4 - 430.1 (643),2013-2015
Ascension,LA,501.5,481.6 - 552.4 (641),2013-2015
Arthur,NE,440.9,430.2 - 481.5 (646),2013-2015
Arroyo,PR,365.6,147.7 - 380.3 (644),2013-2015
Aroostook,ME,431.4,430.2 - 481.5 (646),2013-2015
Armstrong,PA,457.3,430.2 - 481.5 (646),2013-2015
Armstrong,TX,558.6,552.5 - 1132.8 (643),2013-2015
Arlington,VA,283,147.7 - 380.3 (644),2013-2015
Arkansas,AR,574.4,552.5 - 1132.8 (643),2013-2015
Arenac,MI,544,481.6 - 552.4 (641),2013-2015
Arecibo,PR,301.1,147.7 - 380.3 (644),2013-2015
Archuleta,CO,293.3,147.7 - 380.3 (644),2013-2015
Archer,TX,521.3,481.6 - 552.4 (641),2013-2015
Arapahoe,CO,297.4,147.7 - 380.3 (644),2013-2015
Aransas,TX,467.3,430.2 - 481.5 (646),2013-2015
Appomattox,VA,534.3,481.6 - 552.4 (641),2013-2015
Appling,GA,656.2,552.5 - 1132.8 (643),2013-2015
Appanoose,IA,526,481.6 - 552.4 (641),2013-2015
Apache,AZ,366.3,147.7 - 380.3 (644),2013-2015
Antrim,MI,411,380.4 - 430.1 (643),2013-2015
Antelope,NE,423.9,380.4 - 430.1 (643),2013-2015
Anson,NC,618.9,552.5 - 1132.8 (643),2013-2015
Anoka,MN,283.2,147.7 - 380.3 (644),2013-2015
Anne Arundel,MD,415,380.4 - 430.1 (643),2013-2015
Angelina,TX,605.9,552.5 - 1132.8 (643),2013-2015
Androscoggin,ME,421.7,380.4 - 430.1 (643),2013-2015
Andrews,TX,559,552.5 - 1132.8 (643),2013-2015
Andrew,MO,466.4,430.2 - 481.5 (646),2013-2015
Anderson,SC,434.2,430.2 - 481.5 (646),2013-2015
Anderson,KY,477.8,430.2 - 481.5 (646),2013-2015
Anderson,KS,477.9,430.2 - 481.5 (646),2013-2015
Anderson,TN,478.2,430.2 - 481.5 (646),2013-2015
Anderson,TX,660.1,552.5 - 1132.8 (643),2013-2015
Anchorage,AK,350.8,147.7 - 380.3 (644),2013-2015
Anasco,PR,330.4,147.7 - 380.3 (644),2013-2015
Amite,MS,565,552.5 - 1132.8 (643),2013-2015
Amherst,VA,443.1,430.2 - 481.5 (646),2013-2015
American Samoa,AS,621.6,552.5 - 1132.8 (643),2013-2015
Amelia,VA,431.2,430.2 - 481.5 (646),2013-2015
Amador,CA,421.2,380.4 - 430.1 (643),2013-2015
Alpine,CA,366.6,147.7 - 380.3 (644),2013-2015
Alpena,MI,482.3,481.6 - 552.4 (641),2013-2015
Allendale,SC,609,552.5 - 1132.8 (643),2013-2015
Allen,IN,428.4,380.4 - 430.1 (643),2013-2015
Allen,OH,485.3,481.6 - 552.4 (641),2013-2015
Allen,KS,491.3,481.6 - 552.4 (641),2013-2015
Allen,LA,525.8,481.6 - 552.4 (641),2013-2015
Allen,KY,571.1,552.5 - 1132.8 (643),2013-2015
Allegheny,PA,455.6,430.2 - 481.5 (646),2013-2015
Alleghany,NC,411.6,380.4 - 430.1 (643),2013-2015
Alleghany,VA,473.8,430.2 - 481.5 (646),2013-2015
Allegany,NY,475.3,430.2 - 481.5 (646),2013-2015
Allegany,MD,609.3,552.5 - 1132.8 (643),2013-2015
Allegan,MI,409.7,380.4 - 430.1 (643),2013-2015
Allamakee,IA,413,380.4 - 430.1 (643),2013-2015
Alger,MI,408.4,380.4 - 430.1 (643),2013-2015
Alfalfa,OK,523.2,481.6 - 552.4 (641),2013-2015
Alexandria,VA,333,147.7 - 380.3 (644),2013-2015
Alexander,NC,391.1,380.4 - 430.1 (643),2013-2015
Alexander,IL,544.4,481.6 - 552.4 (641),2013-2015
Aleutians West,AK,282.3,147.7 - 380.3 (644),2013-2015
Aleutians East,AK,151,147.7 - 380.3 (644),2013-2015
Alcorn,MS,666.4,552.5 - 1132.8 (643),2013-2015
Alcona,MI,569.3,552.5 - 1132.8 (643),2013-2015
Albemarle,VA,297.6,147.7 - 380.3 (644),2013-2015
Albany,WY,340,147.7 - 380.3 (644),2013-2015
Albany,NY,414.2,380.4 - 430.1 (643),2013-2015
Alamosa,CO,382.5,380.4 - 430.1 (643),2013-2015
Alameda,CA,330.8,147.7 - 380.3 (644),2013-2015
Alamance,NC,430.4,430.2 - 481.5 (646),2013-2015
Alachua,FL,378,147.7 - 380.3 (644),2013-2015
Aitkin,MN,339.9,147.7 - 380.3 (644),2013-2015
Aiken,SC,445.1,430.2 - 481.5 (646),2013-2015
Aibonito,PR,303.1,147.7 - 380.3 (644),2013-2015
Aguas Buenas,PR,290.7,147.7 - 380.3 (644),2013-2015
Aguadilla,PR,367.3,147.7 - 380.3 (644),2013-2015
Aguada,PR,278.3,147.7 - 380.3 (644),2013-2015
Adjuntas,PR,344.2,147.7 - 380.3 (644),2013-2015
Addison,VT,380.8,380.4 - 430.1 (643),2013-2015
Adams,CO,362,147.7 - 380.3 (644),2013-2015
Adams,ND,375.7,147.7 - 380.3 (644),2013-2015
Adams,ID,401.6,380.4 - 430.1 (643),2013-2015
Adams,PA,419.8,380.4 - 430.1 (643),2013-2015
Adams,IL,420.6,380.4 - 430.1 (643),2013-2015
Adams,IN,433.4,430.2 - 481.5 (646),2013-2015
Adams,NE,435.8,430.2 - 481.5 (646),2013-2015
Adams,WA,440.3,430.2 - 481.5 (646),2013-2015
Adams,WI,443.8,430.2 - 481.5 (646),2013-2015
Adams,IA,484.7,481.6 - 552.4 (641),2013-2015
Adams,OH,533,481.6 - 552.4 (641),2013-2015
Adams,MS,569.7,552.5 - 1132.8 (643),2013-2015
Adair,IA,435.7,430.2 - 481.5 (646),2013-2015
Adair,MO,453.1,430.2 - 481.5 (646),2013-2015
Adair,KY,560,552.5 - 1132.8 (643),2013-2015
Adair,OK,623.1,552.5 - 1132.8 (643),2013-2015
Ada,ID,358.4,147.7 - 380.3 (644),2013-2015
Accomack,VA,492.9,481.6 - 552.4 (641),2013-2015
Acadia,LA,618.8,552.5 - 1132.8 (643),2013-2015
Abbeville,SC,445.8,430.2 - 481.5 (646),2013-2015
Abbeville,SC,452.2,443.1 - 493.4 (642),2010-2012
Acadia,LA,667.4,559.6 - 1172.9 (643),2010-2012
Accomack,VA,533.2,493.5 - 559.5 (643),2010-2012
Ada,ID,362.8,184.5 - 394.5 (644),2010-2012
Adair,IA,444.1,443.1 - 493.4 (642),2010-2012
Adair,MO,479.4,443.1 - 493.4 (642),2010-2012
Adair,KY,609.1,559.6 - 1172.9 (643),2010-2012
Adair,OK,616.7,559.6 - 1172.9 (643),2010-2012
Adams,ND,340.7,184.5 - 394.5 (644),2010-2012
Adams,CO,375.3,184.5 - 394.5 (644),2010-2012
Adams,ID,417.7,394.6 - 443.0 (644),2010-2012
Adams,WI,431.8,394.6 - 443.0 (644),2010-2012
Adams,PA,433.3,394.6 - 443.0 (644),2010-2012
Adams,WA,439.4,394.6 - 443.0 (644),2010-2012
Adams,IN,453,443.1 - 493.4 (642),2010-2012
Adams,IL,454,443.1 - 493.4 (642),2010-2012
Adams,NE,458.9,443.1 - 493.4 (642),2010-2012
Adams,IA,494.8,493.5 - 559.5 (643),2010-2012
Adams,OH,538.4,493.5 - 559.5 (643),2010-2012
Adams,MS,639.1,559.6 - 1172.9 (643),2010-2012
Addison,VT,380.4,184.5 - 394.5 (644),2010-2012
Adjuntas,PR,396.1,394.6 - 443.0 (644),2010-2012
Aguada,PR,368,184.5 - 394.5 (644),2010-2012
Aguadilla,PR,368.2,184.5 - 394.5 (644),2010-2012
Aguas Buenas,PR,310.2,184.5 - 394.5 (644),2010-2012
Aibonito,PR,378.4,184.5 - 394.5 (644),2010-2012
Aiken,SC,480.8,443.1 - 493.4 (642),2010-2012
Aitkin,MN,386.9,184.5 - 394.5 (644),2010-2012
Alachua,FL,389.6,184.5 - 394.5 (644),2010-2012
Alamance,NC,440,394.6 - 443.0 (644),2010-2012
Alameda,CA,364.5,184.5 - 394.5 (644),2010-2012
Alamosa,CO,439.3,394.6 - 443.0 (644),2010-2012
Albany,WY,360.6,184.5 - 394.5 (644),2010-2012
Albany,NY,443.8,443.1 - 493.4 (642),2010-2012
Albemarle,VA,312.6,184.5 - 394.5 (644),2010-2012
Alcona,MI,542.1,493.5 - 559.5 (643),2010-2012
Alcorn,MS,646.4,559.6 - 1172.9 (643),2010-2012
Aleutians East,AK,226.9,184.5 - 394.5 (644),2010-2012
Aleutians West,AK,207.1,184.5 - 394.5 (644),2010-2012
Alexander,NC,458.7,443.1 - 493.4 (642),2010-2012
Alexander,IL,639.8,559.6 - 1172.9 (643),2010-2012
Alexandria,VA,365.6,184.5 - 394.5 (644),2010-2012
Alfalfa,OK,527.9,493.5 - 559.5 (643),2010-2012
Alger,MI,446.3,443.1 - 493.4 (642),2010-2012
Allamakee,IA,446.2,443.1 - 493.4 (642),2010-2012
Allegan,MI,403,394.6 - 443.0 (644),2010-2012
Allegany,NY,454.6,443.1 - 493.4 (642),2010-2012
Allegany,MD,583.2,559.6 - 1172.9 (643),2010-2012
Alleghany,NC,446.3,443.1 - 493.4 (642),2010-2012
Alleghany,VA,529,493.5 - 559.5 (643),2010-2012
Allegheny,PA,460.3,443.1 - 493.4 (642),2010-2012
Allen,IN,444.3,443.1 - 493.4 (642),2010-2012
Allen,OH,510.1,493.5 - 559.5 (643),2010-2012
Allen,KS,546,493.5 - 559.5 (643),2010-2012
Allen,LA,550.6,493.5 - 559.5 (643),2010-2012
Allen,KY,550.9,493.5 - 559.5 (643),2010-2012
Allendale,SC,593.8,559.6 - 1172.9 (643),2010-2012
Alpena,MI,492.9,443.1 - 493.4 (642),2010-2012
Alpine,CA,361.9,184.5 - 394.5 (644),2010-2012
Amador,CA,422.3,394.6 - 443.0 (644),2010-2012
Amelia,VA,440.2,394.6 - 443.0 (644),2010-2012
American Samoa,AS,679.9,559.6 - 1172.9 (643),2010-2012
Amherst,VA,474.3,443.1 - 493.4 (642),2010-2012
Amite,MS,591.5,559.6 - 1172.9 (643),2010-2012
Anasco,PR,360.5,184.5 - 394.5 (644),2010-2012
Anchorage,AK,362.7,184.5 - 394.5 (644),2010-2012
Anderson,KS,445,443.1 - 493.4 (642),2010-2012
Anderson,KY,461.1,443.1 - 493.4 (642),2010-2012
Anderson,SC,464.1,443.1 - 493.4 (642),2010-2012
Anderson,TN,491.7,443.1 - 493.4 (642),2010-2012
Anderson,TX,607.5,559.6 - 1172.9 (643),2010-2012
Andrew,MO,491.4,443.1 - 493.4 (642),2010-2012
Andrews,TX,595.7,559.6 - 1172.9 (643),2010-2012
Androscoggin,ME,433.1,394.6 - 443.0 (644),2010-2012
Angelina,TX,693.9,559.6 - 1172.9 (643),2010-2012
Anne Arundel,MD,446.5,443.1 - 493.4 (642),2010-2012
Anoka,MN,287.3,184.5 - 394.5 (644),2010-2012
Anson,NC,589.1,559.6 - 1172.9 (643),2010-2012
Antelope,NE,417.8,394.6 - 443.0 (644),2010-2012
Antrim,MI,363.9,184.5 - 394.5 (644),2010-2012
Apache,AZ,314.5,184.5 - 394.5 (644),2010-2012
Appanoose,IA,525.6,493.5 - 559.5 (643),2010-2012
Appling,GA,588.9,559.6 - 1172.9 (643),2010-2012
Appomattox,VA,523.7,493.5 - 559.5 (643),2010-2012
Aransas,TX,458.2,443.1 - 493.4 (642),2010-2012
Arapahoe,CO,305.7,184.5 - 394.5 (644),2010-2012
Archer,TX,502.5,493.5 - 559.5 (643),2010-2012
Archuleta,CO,303.4,184.5 - 394.5 (644),2010-2012
Arecibo,PR,339.6,184.5 - 394.5 (644),2010-2012
Arenac,MI,559.3,493.5 - 559.5 (643),2010-2012
Arkansas,AR,631.2,559.6 - 1172.9 (643),2010-2012
Arlington,VA,329.6,184.5 - 394.5 (644),2010-2012
Armstrong,PA,475.4,443.1 - 493.4 (642),2010-2012
Armstrong,TX,535.4,493.5 - 559.5 (643),2010-2012
Aroostook,ME,439.9,394.6 - 443.0 (644),2010-2012
Arroyo,PR,423.7,394.6 - 443.0 (644),2010-2012
Arthur,NE,451.4,443.1 - 493.4 (642),2010-2012
Ascension,LA,475.9,443.1 - 493.4 (642),2010-2012
Ashe,NC,423.7,394.6 - 443.0 (644),2010-2012
Ashland,WI,435.9,394.6 - 443.0 (644),2010-2012
Ashland,OH,497.7,493.5 - 559.5 (643),2010-2012
Ashley,AR,590.9,559.6 - 1172.9 (643),2010-2012
Ashtabula,OH,540.4,493.5 - 559.5 (643),2010-2012
Asotin,WA,429,394.6 - 443.0 (644),2010-2012
Assumption,LA,494.6,493.5 - 559.5 (643),2010-2012
Atascosa,TX,463.8,443.1 - 493.4 (642),2010-2012
Atchison,MO,434.1,394.6 - 443.0 (644),2010-2012
Atchison,KS,457,443.1 - 493.4 (642),2010-2012
